Dataset 1,Dataset 2,Relation,Column 1,Column 2,Levenshtein Ratio,Jaccard (k=2),Jaccard (k=3),Jaccard (k=4),Jaccard (k=5)
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.2,Quality Indicator.5,0.9473684210526316,0.8947368421052632,0.8888888888888888,0.8823529411764706,0.875
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.2,Quality Indicator.6,0.9473684210526316,0.8947368421052632,0.8888888888888888,0.8823529411764706,0.875
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.2,Quality Indicator.7,0.9473684210526316,0.8947368421052632,0.8888888888888888,0.8823529411764706,0.875
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.2,Quality Indicator.8,0.9473684210526316,0.8947368421052632,0.8888888888888888,0.8823529411764706,0.875
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.2,Quality Indicator.9,0.9473684210526316,0.8947368421052632,0.8888888888888888,0.8823529411764706,0.875
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Wages and Benefits,Wages and Benefits,1.0,1.0,1.0,1.0,1.0
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Operating expenses (indirect),Operating expenses (indirect),1.0,1.0,1.0,1.0,1.0
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Upper Middle Opening Inventory,Upper Middle Opening Inventory,1.0,1.0,1.0,1.0,1.0
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Upper Middle Opening Inventory,Lower Middle Opening Inventory,0.9,0.8275862068965517,0.8064516129032258,0.8,
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Opening Inventory,Opening Inventory,1.0,1.0,1.0,1.0,1.0
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Incorporation Status,Incorporation Status,1.0,1.0,1.0,1.0,1.0
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Top Quartile Cost of Sales,Top Quartile Cost of Sales,1.0,1.0,1.0,1.0,1.0
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Rent,Rent,1.0,1.0,1.0,1.0,
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Upper Middle Wages and Benefits,Upper Middle Wages and Benefits,1.0,1.0,1.0,1.0,1.0
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Upper Middle Wages and Benefits,Lower Middle Wages and Benefits,0.9032258064516129,0.8181818181818182,0.8125,0.8064516129032258,0.8
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Top Quartile Other expenses,Top Quartile Other expenses,1.0,1.0,1.0,1.0,1.0
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Top Quartile Operating Expenses (indirect),Bottom Quartile Operating Expenses (indirect),0.9111111111111111,0.8571428571428571,0.8043478260869565,0.8,
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Top Quartile Operating Expenses (indirect),Top Quartile Operating Expenses (indirect),1.0,1.0,1.0,1.0,1.0
cleaned_table_1.csv,cleaned_table_2.csv,UNION,% of Businesses Reporting.1,% of Businesses Reporting,0.9259259259259259,0.9166666666666666,0.92,0.9166666666666666,0.9130434782608695
cleaned_table_1.csv,cleaned_table_2.csv,UNION,% of Businesses Reporting.1,% of Businesses Reporting.1,1.0,1.0,1.0,1.0,1.0
cleaned_table_1.csv,cleaned_table_2.csv,UNION,% of Businesses Reporting.1,% of Businesses Reporting.2,0.962962962962963,0.92,0.9230769230769231,0.92,0.9166666666666666
cleaned_table_1.csv,cleaned_table_2.csv,UNION,% of Businesses Reporting.1,% of Businesses Reporting.3,0.962962962962963,0.92,0.9230769230769231,0.92,0.9166666666666666
cleaned_table_1.csv,cleaned_table_2.csv,UNION,% of Businesses Reporting.1,% of Businesses Reporting.4,0.962962962962963,0.92,0.9230769230769231,0.92,0.9166666666666666
cleaned_table_1.csv,cleaned_table_2.csv,UNION,% of Businesses Reporting.1,% of Businesses Reporting.5,0.962962962962963,0.92,0.9230769230769231,0.92,0.9166666666666666
cleaned_table_1.csv,cleaned_table_2.csv,UNION,% of Businesses Reporting.1,% of Businesses Reporting.6,0.962962962962963,0.92,0.9230769230769231,0.92,0.9166666666666666
cleaned_table_1.csv,cleaned_table_2.csv,UNION,% of Businesses Reporting.1,% of Businesses Reporting.7,0.962962962962963,0.92,0.9230769230769231,0.92,0.9166666666666666
cleaned_table_1.csv,cleaned_table_2.csv,UNION,% of Businesses Reporting.1,% of Businesses Reporting.8,0.962962962962963,0.92,0.9230769230769231,0.92,0.9166666666666666
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Bottom Quartile Net Profit/Loss,Top Quartile Net Profit/Loss,0.8709677419354839,,,,
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Bottom Quartile Net Profit/Loss,Bottom Quartile Net Profit/Loss,1.0,1.0,1.0,1.0,1.0
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Lower Middle Opening Inventory,Upper Middle Opening Inventory,0.9,0.8275862068965517,0.8064516129032258,0.8,
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Lower Middle Opening Inventory,Lower Middle Opening Inventory,1.0,1.0,1.0,1.0,1.0
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Lower Middle Net Profit/Loss,Upper Middle Net Profit/Loss,0.8928571428571429,0.8275862068965517,,,
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Lower Middle Net Profit/Loss,Lower Middle Net Profit/Loss,1.0,1.0,1.0,1.0,1.0
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Lower Middle Rent,Lower Middle Rent,1.0,1.0,1.0,1.0,1.0
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Lower Middle Rent,Upper Middle Rent,0.8235294117647058,,,,
cleaned_table_1.csv,cleaned_table_2.csv,UNION,% of Businesses Reporting.2,% of Businesses Reporting,0.9259259259259259,0.9166666666666666,0.92,0.9166666666666666,0.9130434782608695
cleaned_table_1.csv,cleaned_table_2.csv,UNION,% of Businesses Reporting.2,% of Businesses Reporting.1,0.962962962962963,0.92,0.9230769230769231,0.92,0.9166666666666666
cleaned_table_1.csv,cleaned_table_2.csv,UNION,% of Businesses Reporting.2,% of Businesses Reporting.2,1.0,1.0,1.0,1.0,1.0
cleaned_table_1.csv,cleaned_table_2.csv,UNION,% of Businesses Reporting.2,% of Businesses Reporting.3,0.962962962962963,0.92,0.9230769230769231,0.92,0.9166666666666666
cleaned_table_1.csv,cleaned_table_2.csv,UNION,% of Businesses Reporting.2,% of Businesses Reporting.4,0.962962962962963,0.92,0.9230769230769231,0.92,0.9166666666666666
cleaned_table_1.csv,cleaned_table_2.csv,UNION,% of Businesses Reporting.2,% of Businesses Reporting.5,0.962962962962963,0.92,0.9230769230769231,0.92,0.9166666666666666
cleaned_table_1.csv,cleaned_table_2.csv,UNION,% of Businesses Reporting.2,% of Businesses Reporting.6,0.962962962962963,0.92,0.9230769230769231,0.92,0.9166666666666666
cleaned_table_1.csv,cleaned_table_2.csv,UNION,% of Businesses Reporting.2,% of Businesses Reporting.7,0.962962962962963,0.92,0.9230769230769231,0.92,0.9166666666666666
cleaned_table_1.csv,cleaned_table_2.csv,UNION,% of Businesses Reporting.2,% of Businesses Reporting.8,0.962962962962963,0.92,0.9230769230769231,0.92,0.9166666666666666
cleaned_table_1.csv,cleaned_table_2.csv,UNION,% of Businesses Reporting.3,% of Businesses Reporting,0.9259259259259259,0.9166666666666666,0.92,0.9166666666666666,0.9130434782608695
cleaned_table_1.csv,cleaned_table_2.csv,UNION,% of Businesses Reporting.3,% of Businesses Reporting.1,0.962962962962963,0.92,0.9230769230769231,0.92,0.9166666666666666
cleaned_table_1.csv,cleaned_table_2.csv,UNION,% of Businesses Reporting.3,% of Businesses Reporting.2,0.962962962962963,0.92,0.9230769230769231,0.92,0.9166666666666666
cleaned_table_1.csv,cleaned_table_2.csv,UNION,% of Businesses Reporting.3,% of Businesses Reporting.3,1.0,1.0,1.0,1.0,1.0
cleaned_table_1.csv,cleaned_table_2.csv,UNION,% of Businesses Reporting.3,% of Businesses Reporting.4,0.962962962962963,0.92,0.9230769230769231,0.92,0.9166666666666666
cleaned_table_1.csv,cleaned_table_2.csv,UNION,% of Businesses Reporting.3,% of Businesses Reporting.5,0.962962962962963,0.92,0.9230769230769231,0.92,0.9166666666666666
cleaned_table_1.csv,cleaned_table_2.csv,UNION,% of Businesses Reporting.3,% of Businesses Reporting.6,0.962962962962963,0.92,0.9230769230769231,0.92,0.9166666666666666
cleaned_table_1.csv,cleaned_table_2.csv,UNION,% of Businesses Reporting.3,% of Businesses Reporting.7,0.962962962962963,0.92,0.9230769230769231,0.92,0.9166666666666666
cleaned_table_1.csv,cleaned_table_2.csv,UNION,% of Businesses Reporting.3,% of Businesses Reporting.8,0.962962962962963,0.92,0.9230769230769231,0.92,0.9166666666666666
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Top Quartile Wages and Benefits,Top Quartile Wages and Benefits,1.0,1.0,1.0,1.0,1.0
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Top Quartile Wages and Benefits,Bottom Quartile Wages and Benefits,0.8823529411764706,0.8,,,
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.3,Quality Indicator,0.8947368421052632,0.8888888888888888,0.8823529411764706,0.875,0.8666666666666667
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.3,Quality Indicator.1,0.9473684210526316,0.8947368421052632,0.8888888888888888,0.8823529411764706,0.875
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.3,Quality Indicator.2,0.9473684210526316,0.8947368421052632,0.8888888888888888,0.8823529411764706,0.875
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.3,Quality Indicator.3,1.0,1.0,1.0,1.0,1.0
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.3,Quality Indicator.4,0.9473684210526316,0.8947368421052632,0.8888888888888888,0.8823529411764706,0.875
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.3,Quality Indicator.5,0.9473684210526316,0.8947368421052632,0.8888888888888888,0.8823529411764706,0.875
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.3,Quality Indicator.6,0.9473684210526316,0.8947368421052632,0.8888888888888888,0.8823529411764706,0.875
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.3,Quality Indicator.7,0.9473684210526316,0.8947368421052632,0.8888888888888888,0.8823529411764706,0.875
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.3,Quality Indicator.8,0.9473684210526316,0.8947368421052632,0.8888888888888888,0.8823529411764706,0.875
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.3,Quality Indicator.9,0.9473684210526316,0.8947368421052632,0.8888888888888888,0.8823529411764706,0.875
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Lower Middle Cost of Sales,Lower Middle Cost of Sales,1.0,1.0,1.0,1.0,1.0
cleaned_table_1.csv,cleaned_table_2.csv,UNION,% of Businesses Reporting.4,% of Businesses Reporting,0.9259259259259259,0.9166666666666666,0.92,0.9166666666666666,0.9130434782608695
cleaned_table_1.csv,cleaned_table_2.csv,UNION,% of Businesses Reporting.4,% of Businesses Reporting.1,0.962962962962963,0.92,0.9230769230769231,0.92,0.9166666666666666
cleaned_table_1.csv,cleaned_table_2.csv,UNION,% of Businesses Reporting.4,% of Businesses Reporting.2,0.962962962962963,0.92,0.9230769230769231,0.92,0.9166666666666666
cleaned_table_1.csv,cleaned_table_2.csv,UNION,% of Businesses Reporting.4,% of Businesses Reporting.3,0.962962962962963,0.92,0.9230769230769231,0.92,0.9166666666666666
cleaned_table_1.csv,cleaned_table_2.csv,UNION,% of Businesses Reporting.4,% of Businesses Reporting.4,1.0,1.0,1.0,1.0,1.0
cleaned_table_1.csv,cleaned_table_2.csv,UNION,% of Businesses Reporting.4,% of Businesses Reporting.5,0.962962962962963,0.92,0.9230769230769231,0.92,0.9166666666666666
cleaned_table_1.csv,cleaned_table_2.csv,UNION,% of Businesses Reporting.4,% of Businesses Reporting.6,0.962962962962963,0.92,0.9230769230769231,0.92,0.9166666666666666
cleaned_table_1.csv,cleaned_table_2.csv,UNION,% of Businesses Reporting.4,% of Businesses Reporting.7,0.962962962962963,0.92,0.9230769230769231,0.92,0.9166666666666666
cleaned_table_1.csv,cleaned_table_2.csv,UNION,% of Businesses Reporting.4,% of Businesses Reporting.8,0.962962962962963,0.92,0.9230769230769231,0.92,0.9166666666666666
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Top Quartile Amortization and depletion,Top Quartile Amortization and depletion,1.0,1.0,1.0,1.0,1.0
cleaned_table_1.csv,cleaned_table_2.csv,UNION,% of Businesses Reporting.5,% of Businesses Reporting,0.9259259259259259,0.9166666666666666,0.92,0.9166666666666666,0.9130434782608695
cleaned_table_1.csv,cleaned_table_2.csv,UNION,% of Businesses Reporting.5,% of Businesses Reporting.1,0.962962962962963,0.92,0.9230769230769231,0.92,0.9166666666666666
cleaned_table_1.csv,cleaned_table_2.csv,UNION,% of Businesses Reporting.5,% of Businesses Reporting.2,0.962962962962963,0.92,0.9230769230769231,0.92,0.9166666666666666
cleaned_table_1.csv,cleaned_table_2.csv,UNION,% of Businesses Reporting.5,% of Businesses Reporting.3,0.962962962962963,0.92,0.9230769230769231,0.92,0.9166666666666666
cleaned_table_1.csv,cleaned_table_2.csv,UNION,% of Businesses Reporting.5,% of Businesses Reporting.4,0.962962962962963,0.92,0.9230769230769231,0.92,0.9166666666666666
cleaned_table_1.csv,cleaned_table_2.csv,UNION,% of Businesses Reporting.5,% of Businesses Reporting.5,1.0,1.0,1.0,1.0,1.0
cleaned_table_1.csv,cleaned_table_2.csv,UNION,% of Businesses Reporting.5,% of Businesses Reporting.6,0.962962962962963,0.92,0.9230769230769231,0.92,0.9166666666666666
cleaned_table_1.csv,cleaned_table_2.csv,UNION,% of Businesses Reporting.5,% of Businesses Reporting.7,0.962962962962963,0.92,0.9230769230769231,0.92,0.9166666666666666
cleaned_table_1.csv,cleaned_table_2.csv,UNION,% of Businesses Reporting.5,% of Businesses Reporting.8,0.962962962962963,0.92,0.9230769230769231,0.92,0.9166666666666666
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Bottom Quartile Wages and Benefits,Top Quartile Wages and Benefits,0.8823529411764706,0.8,,,
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Bottom Quartile Wages and Benefits,Bottom Quartile Wages and Benefits,1.0,1.0,1.0,1.0,1.0
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.4,Quality Indicator,0.8947368421052632,0.8888888888888888,0.8823529411764706,0.875,0.8666666666666667
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.4,Quality Indicator.1,0.9473684210526316,0.8947368421052632,0.8888888888888888,0.8823529411764706,0.875
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.4,Quality Indicator.2,0.9473684210526316,0.8947368421052632,0.8888888888888888,0.8823529411764706,0.875
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.4,Quality Indicator.3,0.9473684210526316,0.8947368421052632,0.8888888888888888,0.8823529411764706,0.875
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.4,Quality Indicator.4,1.0,1.0,1.0,1.0,1.0
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.4,Quality Indicator.5,0.9473684210526316,0.8947368421052632,0.8888888888888888,0.8823529411764706,0.875
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.4,Quality Indicator.6,0.9473684210526316,0.8947368421052632,0.8888888888888888,0.8823529411764706,0.875
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.4,Quality Indicator.7,0.9473684210526316,0.8947368421052632,0.8888888888888888,0.8823529411764706,0.875
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.4,Quality Indicator.8,0.9473684210526316,0.8947368421052632,0.8888888888888888,0.8823529411764706,0.875
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.4,Quality Indicator.9,0.9473684210526316,0.8947368421052632,0.8888888888888888,0.8823529411764706,0.875
cleaned_table_1.csv,cleaned_table_2.csv,UNION,"Lower Middle Delivery, shipping and warehouse expense","Lower Middle Delivery, shipping and warehouse expense",1.0,1.0,1.0,1.0,1.0
cleaned_table_1.csv,cleaned_table_2.csv,UNION,"Lower Middle Delivery, shipping and warehouse expense","Top Quartile Delivery, shipping and warehouse expense",0.8301886792452831,,,,
cleaned_table_1.csv,cleaned_table_2.csv,UNION,"Lower Middle Delivery, shipping and warehouse expense","Upper Middle Delivery, shipping and warehouse expense",0.9433962264150944,0.92,0.8888888888888888,0.8867924528301887,0.8846153846153846
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Province/Canada,Province/Canada,1.0,1.0,1.0,1.0,1.0
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.5,Quality Indicator,0.8947368421052632,0.8888888888888888,0.8823529411764706,0.875,0.8666666666666667
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.5,Quality Indicator.1,0.9473684210526316,0.8947368421052632,0.8888888888888888,0.8823529411764706,0.875
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.5,Quality Indicator.2,0.9473684210526316,0.8947368421052632,0.8888888888888888,0.8823529411764706,0.875
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.5,Quality Indicator.3,0.9473684210526316,0.8947368421052632,0.8888888888888888,0.8823529411764706,0.875
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.5,Quality Indicator.4,0.9473684210526316,0.8947368421052632,0.8888888888888888,0.8823529411764706,0.875
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.5,Quality Indicator.5,1.0,1.0,1.0,1.0,1.0
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.5,Quality Indicator.6,0.9473684210526316,0.8947368421052632,0.8888888888888888,0.8823529411764706,0.875
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.5,Quality Indicator.7,0.9473684210526316,0.8947368421052632,0.8888888888888888,0.8823529411764706,0.875
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.5,Quality Indicator.8,0.9473684210526316,0.8947368421052632,0.8888888888888888,0.8823529411764706,0.875
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.5,Quality Indicator.9,0.9473684210526316,0.8947368421052632,0.8888888888888888,0.8823529411764706,0.875
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Bottom Quartile Insurance,Bottom Quartile Insurance,1.0,1.0,1.0,1.0,1.0
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Bottom Quartile Insurance,Top Quartile Insurance,0.84,,,,
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Top Quartile Closing Inventory,Top Quartile Closing Inventory,1.0,1.0,1.0,1.0,1.0
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Top Quartile Closing Inventory,Bottom Quartile Closing Inventory,0.8787878787878788,,,,
cleaned_table_1.csv,cleaned_table_2.csv,UNION,"Top Quartile Delivery, shipping and warehouse expense","Lower Middle Delivery, shipping and warehouse expense",0.8301886792452831,,,,
cleaned_table_1.csv,cleaned_table_2.csv,UNION,"Top Quartile Delivery, shipping and warehouse expense","Top Quartile Delivery, shipping and warehouse expense",1.0,1.0,1.0,1.0,1.0
cleaned_table_1.csv,cleaned_table_2.csv,UNION,"Top Quartile Delivery, shipping and warehouse expense","Upper Middle Delivery, shipping and warehouse expense",0.8301886792452831,,,,
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.6,Quality Indicator,0.8947368421052632,0.8888888888888888,0.8823529411764706,0.875,0.8666666666666667
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.6,Quality Indicator.1,0.9473684210526316,0.8947368421052632,0.8888888888888888,0.8823529411764706,0.875
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.6,Quality Indicator.2,0.9473684210526316,0.8947368421052632,0.8888888888888888,0.8823529411764706,0.875
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.6,Quality Indicator.3,0.9473684210526316,0.8947368421052632,0.8888888888888888,0.8823529411764706,0.875
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.6,Quality Indicator.4,0.9473684210526316,0.8947368421052632,0.8888888888888888,0.8823529411764706,0.875
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.6,Quality Indicator.5,0.9473684210526316,0.8947368421052632,0.8888888888888888,0.8823529411764706,0.875
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.6,Quality Indicator.6,1.0,1.0,1.0,1.0,1.0
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.6,Quality Indicator.7,0.9473684210526316,0.8947368421052632,0.8888888888888888,0.8823529411764706,0.875
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.6,Quality Indicator.8,0.9473684210526316,0.8947368421052632,0.8888888888888888,0.8823529411764706,0.875
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.6,Quality Indicator.9,0.9473684210526316,0.8947368421052632,0.8888888888888888,0.8823529411764706,0.875
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Bottom Quartile Repairs and maintenance,Bottom Quartile Repairs and maintenance,1.0,1.0,1.0,1.0,1.0
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Upper Middle Rent,Lower Middle Rent,0.8235294117647058,,,,
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Upper Middle Rent,Upper Middle Rent,1.0,1.0,1.0,1.0,1.0
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Bottom Quartile Closing Inventory,Top Quartile Closing Inventory,0.8787878787878788,,,,
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Bottom Quartile Closing Inventory,Bottom Quartile Closing Inventory,1.0,1.0,1.0,1.0,1.0
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Lower Middle Wages and Benefits,Upper Middle Wages and Benefits,0.9032258064516129,0.8181818181818182,0.8125,0.8064516129032258,0.8
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Lower Middle Wages and Benefits,Lower Middle Wages and Benefits,1.0,1.0,1.0,1.0,1.0
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.7,Quality Indicator,0.8947368421052632,0.8888888888888888,0.8823529411764706,0.875,0.8666666666666667
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.7,Quality Indicator.1,0.9473684210526316,0.8947368421052632,0.8888888888888888,0.8823529411764706,0.875
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.7,Quality Indicator.2,0.9473684210526316,0.8947368421052632,0.8888888888888888,0.8823529411764706,0.875
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.7,Quality Indicator.3,0.9473684210526316,0.8947368421052632,0.8888888888888888,0.8823529411764706,0.875
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.7,Quality Indicator.4,0.9473684210526316,0.8947368421052632,0.8888888888888888,0.8823529411764706,0.875
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.7,Quality Indicator.5,0.9473684210526316,0.8947368421052632,0.8888888888888888,0.8823529411764706,0.875
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.7,Quality Indicator.6,0.9473684210526316,0.8947368421052632,0.8888888888888888,0.8823529411764706,0.875
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.7,Quality Indicator.7,1.0,1.0,1.0,1.0,1.0
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.7,Quality Indicator.8,0.9473684210526316,0.8947368421052632,0.8888888888888888,0.8823529411764706,0.875
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.7,Quality Indicator.9,0.9473684210526316,0.8947368421052632,0.8888888888888888,0.8823529411764706,0.875
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Other expenses,Other expenses,1.0,1.0,1.0,1.0,1.0
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Lower Middle Operating Expenses (indirect),Lower Middle Operating Expenses (indirect),1.0,1.0,1.0,1.0,1.0
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Naics code,Naics code,1.0,1.0,1.0,1.0,1.0
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.8,Quality Indicator,0.8947368421052632,0.8888888888888888,0.8823529411764706,0.875,0.8666666666666667
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.8,Quality Indicator.1,0.9473684210526316,0.8947368421052632,0.8888888888888888,0.8823529411764706,0.875
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.8,Quality Indicator.2,0.9473684210526316,0.8947368421052632,0.8888888888888888,0.8823529411764706,0.875
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.8,Quality Indicator.3,0.9473684210526316,0.8947368421052632,0.8888888888888888,0.8823529411764706,0.875
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.8,Quality Indicator.4,0.9473684210526316,0.8947368421052632,0.8888888888888888,0.8823529411764706,0.875
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.8,Quality Indicator.5,0.9473684210526316,0.8947368421052632,0.8888888888888888,0.8823529411764706,0.875
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.8,Quality Indicator.6,0.9473684210526316,0.8947368421052632,0.8888888888888888,0.8823529411764706,0.875
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.8,Quality Indicator.7,0.9473684210526316,0.8947368421052632,0.8888888888888888,0.8823529411764706,0.875
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.8,Quality Indicator.8,1.0,1.0,1.0,1.0,1.0
cleaned_table_1.csv,cleaned_table_2.csv,UNION,Quality Indicator.8,Quality Indicator.9,0.9473684210526316,0.8947368421052632,0.8888888888888888,0.8823529411764706,0.875
cleaned_table_1.csv,cleaned_table_2.csv,UNION,% of Businesses Reporting.6,% of Businesses Reporting,0.9259259259259259,0.9166666666666666,0.92,0.9166666666666666,0.9130434782608695
cleaned_table_1.csv,cleaned_table_2.csv,UNION,% of Businesses Reporting.6,% of Businesses Reporting.1,0.962962962962963,0.92,0.9230769230769231,0.92,0.9166666666666666
cleaned_table_1.csv,cleaned_table_2.csv,UNION,% of Businesses Reporting.6,% of Businesses Reporting.2,0.962962962962963,0.92,0.9230769230769231,0.92,0.9166666666666666
cleaned_table_1.csv,cleaned_table_2.csv,UNION,% of Businesses Reporting.6,% of Businesses Reporting.3,0.962962962962963,0.92,0.9230769230769231,0.92,0.9166666666666666
cleaned_table_1.csv,cleaned_table_2.csv,UNION,% of Businesses Reporting.6,% of Businesses Reporting.4,0.962962962962963,0.92,0.9230769230769231,0.92,0.9166666666666666
cleaned_table_1.csv,cleaned_table_2.csv,UNION,% of Businesses Reporting.6,% of Businesses Reporting.5,0.962962962962963,0.92,0.9230769230769231,0.92,0.9166666666666666
cleaned_table_1.csv,cleaned_table_2.csv,UNION,% of Businesses Reporting.6,% of Businesses Reporting.6,1.0,1.0,1.0,1.0,1.0
cleaned_table_1.csv,cleaned_table_2.csv,UNION,% of Businesses Reporting.6,% of Businesses Reporting.7,0.962962962962963,0.92,0.9230769230769231,0.92,0.9166666666666666
