Dataset 1,Dataset 2,Relation,Column 1,Column 2,Set Containment
table_0.csv,table_2.csv,JOIN,"Bottom Quartile Other expenses
Quart infoerieur Autres dépenses","['Top Quartile Closing Inventory\nQuart supérieurs Stock de fermeture🤔'
 'Top Quartile Closing Inventory\nQuart supérieurs Stock de fermeture🙏']",0.8946540880503144
table_0.csv,table_2.csv,JOIN,"Bottom Quartile Other expenses
Quart infoerieur Autres dépenses",['Other expenses\nAutres dépenses👍' 'Other expenses\nAutres dépenses😬'],0.8710691823899371
table_0.csv,table_2.csv,JOIN,"Bottom Quartile Other expenses
Quart infoerieur Autres dépenses","[""Lower Middle Operating Expenses (indirect)\n2e Quart Dépenses d'exploitation (frais indirects)✔️""
 ""Lower Middle Operating Expenses (indirect)\n2e Quart Dépenses d'exploitation (frais indirects)💕""]",0.8852201257861635
table_0.csv,table_2.csv,JOIN,"Bottom Quartile Other expenses
Quart infoerieur Autres dépenses","['% of Businesses Reporting\n% des entreprises déclarantes.2👀'
 '% of Businesses Reporting\n% des entreprises déclarantes.2🤯']",0.8191823899371069
table_0.csv,table_2.csv,JOIN,"Bottom Quartile Other expenses
Quart infoerieur Autres dépenses","['Lower Middle Labour and Commissions\n2e quart Traitements et commissions😳'
 'Lower Middle Labour and Commissions\n2e quart Traitements et commissions💕']",0.8553459119496856
table_0.csv,table_2.csv,JOIN,"Bottom Quartile Wages and Benefits
quart inférieur Salaires et avantages sociaux","['Lower Middle Amortization and depletion\n2e quart Amortissement et tarissement🤯'
 'Lower Middle Amortization and depletion\n2e quart Amortissement et tarissement✔️']",0.9684684684684685
table_0.csv,table_2.csv,JOIN,"Bottom Quartile Wages and Benefits
quart inférieur Salaires et avantages sociaux","[""Bottom Quartile Operating Expenses (indirect)\nQuart inférieurs Dépenses d'exploitation (frais indirects)🤔""
 ""Bottom Quartile Operating Expenses (indirect)\nQuart inférieurs Dépenses d'exploitation (frais indirects)🙌""]",0.9369369369369369
table_0.csv,table_2.csv,JOIN,"Bottom Quartile Wages and Benefits
quart inférieur Salaires et avantages sociaux","['Top Quartile Purchases, materials and sub-contracts\nquart supérieurs Achats, matériaux et sous-traitances😇'
 'Top Quartile Purchases, materials and sub-contracts\nquart supérieurs Achats, matériaux et sous-traitances🙌']",0.9954954954954955
table_0.csv,table_2.csv,JOIN,"Bottom Quartile Wages and Benefits
quart inférieur Salaires et avantages sociaux","['Lower Middle Utilities and telephone/telecommunication\n2e quart Services publics et téléphone / télécommunication🤣'
 'Lower Middle Utilities and telephone/telecommunication\n2e quart Services publics et téléphone / télécommunication👉']",0.963963963963964
table_0.csv,table_2.csv,JOIN,"Bottom Quartile Wages and Benefits
quart inférieur Salaires et avantages sociaux","['Upper Middle Amortization and depletion\n3e quart Amortissement et tarissement😬'
 'Upper Middle Amortization and depletion\n3e quart Amortissement et tarissement😊']",0.990990990990991
table_0.csv,table_2.csv,JOIN,"Bottom Quartile Wages and Benefits
quart inférieur Salaires et avantages sociaux","['Lower Middle Total expenses\n2e quart Dépenses totales😇'
 'Lower Middle Total expenses\n2e quart Dépenses totales👉']",0.8018018018018018
table_0.csv,table_2.csv,JOIN,"Bottom Quartile Wages and Benefits
quart inférieur Salaires et avantages sociaux","['Upper Middle Net Profit/Loss\n3e quart Bénéfice/perte net👈'
 'Upper Middle Net Profit/Loss\n3e quart Bénéfice/perte net👀']",0.9864864864864865
table_0.csv,table_2.csv,JOIN,"Bottom Quartile Wages and Benefits
quart inférieur Salaires et avantages sociaux","['Advertising and promotion\nPublicité et promotion😩'
 'Advertising and promotion\nPublicité et promotion🎉']",0.9594594594594594
table_0.csv,table_2.csv,JOIN,"Bottom Quartile Wages and Benefits
quart inférieur Salaires et avantages sociaux","['Wages and Benefits\nSalaires et avantages sociaux🤔'
 'Wages and Benefits\nSalaires et avantages sociaux✔️']",1.0
table_0.csv,table_2.csv,JOIN,"Bottom Quartile Wages and Benefits
quart inférieur Salaires et avantages sociaux","[""Upper Middle Opening Inventory\n3e quart Stocks d'ouverture🫂""
 ""Upper Middle Opening Inventory\n3e quart Stocks d'ouverture💀""]",0.9954954954954955
table_0.csv,table_2.csv,JOIN,"Bottom Quartile Wages and Benefits
quart inférieur Salaires et avantages sociaux","[""Opening Inventory\nStocks d'ouverture💯""
 ""Opening Inventory\nStocks d'ouverture🙏""]",1.0
table_0.csv,table_2.csv,JOIN,"Bottom Quartile Wages and Benefits
quart inférieur Salaires et avantages sociaux","['Top Quartile Cost of Sales\nQuart supérieur Coût de ventes (frais direct)👍'
 'Top Quartile Cost of Sales\nQuart supérieur Coût de ventes (frais direct)😭']",0.954954954954955
table_0.csv,table_2.csv,JOIN,"Bottom Quartile Wages and Benefits
quart inférieur Salaires et avantages sociaux",['Rent\nLocation😬' 'Rent\nLocation🥹'],0.990990990990991
table_0.csv,table_2.csv,JOIN,"Bottom Quartile Wages and Benefits
quart inférieur Salaires et avantages sociaux","['Upper Middle Wages and Benefits\n3e quart Salaires et avantages sociaux😅'
 'Upper Middle Wages and Benefits\n3e quart Salaires et avantages sociaux💩']",1.0
table_0.csv,table_2.csv,JOIN,"Bottom Quartile Wages and Benefits
quart inférieur Salaires et avantages sociaux","['Bottom Quartile Net Profit/Loss\nquart inférieur Bénéfice/perte net😊'
 'Bottom Quartile Net Profit/Loss\nquart inférieur Bénéfice/perte net✔️']",0.9774774774774775
table_0.csv,table_2.csv,JOIN,"Bottom Quartile Wages and Benefits
quart inférieur Salaires et avantages sociaux","[""Lower Middle Opening Inventory\n2e quart Stocks d'ouverture❌""
 ""Lower Middle Opening Inventory\n2e quart Stocks d'ouverture🫶""]",0.990990990990991
table_0.csv,table_2.csv,JOIN,"Bottom Quartile Wages and Benefits
quart inférieur Salaires et avantages sociaux","['Lower Middle Net Profit/Loss\n2e quart Bénéfice/perte net😤'
 'Lower Middle Net Profit/Loss\n2e quart Bénéfice/perte net😍']",1.0
table_0.csv,table_2.csv,JOIN,"Bottom Quartile Wages and Benefits
quart inférieur Salaires et avantages sociaux","['Lower Middle Rent\n2e quart Location😡'
 'Lower Middle Rent\n2e quart Location😎']",0.972972972972973
table_0.csv,table_2.csv,JOIN,"Bottom Quartile Wages and Benefits
quart inférieur Salaires et avantages sociaux","['% of Businesses Reporting\n% des entreprises déclarantes.8👍'
 '% of Businesses Reporting\n% des entreprises déclarantes.8💯']",0.918918918918919
table_0.csv,table_2.csv,JOIN,"Bottom Quartile Wages and Benefits
quart inférieur Salaires et avantages sociaux","['Top Quartile Wages and Benefits\nQuart supérieur Salaires et avantages sociaux😭'
 'Top Quartile Wages and Benefits\nQuart supérieur Salaires et avantages sociaux💩']",1.0
table_0.csv,table_2.csv,JOIN,"Bottom Quartile Wages and Benefits
quart inférieur Salaires et avantages sociaux","['Lower Middle Cost of Sales\n2e quart Coût de ventes (frais direct)👀'
 'Lower Middle Cost of Sales\n2e quart Coût de ventes (frais direct)👈']",1.0
table_0.csv,table_2.csv,JOIN,"Bottom Quartile Wages and Benefits
quart inférieur Salaires et avantages sociaux","['% of Businesses Reporting\n% des entreprises déclarantes💕'
 '% of Businesses Reporting\n% des entreprises déclarantes😬']",0.990990990990991
table_0.csv,table_2.csv,JOIN,"Bottom Quartile Wages and Benefits
quart inférieur Salaires et avantages sociaux","['Top Quartile Amortization and depletion\nQuart supérieur Amortissement et tarissement🫶'
 'Top Quartile Amortization and depletion\nQuart supérieur Amortissement et tarissement👀']",1.0
table_0.csv,table_2.csv,JOIN,"Bottom Quartile Wages and Benefits
quart inférieur Salaires et avantages sociaux","['% of Businesses Reporting\n% des entreprises déclarantes.11🎉'
 '% of Businesses Reporting\n% des entreprises déclarantes.11📍']",0.9864864864864865
table_0.csv,table_2.csv,JOIN,"Bottom Quartile Wages and Benefits
quart inférieur Salaires et avantages sociaux","['Bottom Quartile Wages and Benefits\nquart inférieur Salaires et avantages sociaux😩'
 'Bottom Quartile Wages and Benefits\nquart inférieur Salaires et avantages sociaux🤯']",0.8693693693693694
table_0.csv,table_2.csv,JOIN,"Bottom Quartile Wages and Benefits
quart inférieur Salaires et avantages sociaux","['Top Quartile Closing Inventory\nQuart supérieurs Stock de fermeture🤔'
 'Top Quartile Closing Inventory\nQuart supérieurs Stock de fermeture🙏']",1.0
table_0.csv,table_2.csv,JOIN,"Bottom Quartile Wages and Benefits
quart inférieur Salaires et avantages sociaux","['Top Quartile Delivery, shipping and warehouse expense\nQuart supérieur Livraison, expédition et entreposage📍'
 'Top Quartile Delivery, shipping and warehouse expense\nQuart supérieur Livraison, expédition et entreposage😤']",0.9594594594594594
table_0.csv,table_2.csv,JOIN,"Bottom Quartile Wages and Benefits
quart inférieur Salaires et avantages sociaux","['Upper Middle Rent\n3e quart Location👏'
 'Upper Middle Rent\n3e quart Location🤯']",1.0
table_0.csv,table_2.csv,JOIN,"Bottom Quartile Wages and Benefits
quart inférieur Salaires et avantages sociaux","['Bottom Quartile Closing Inventory\nQuart inférieurs Stock de fermeture💯'
 'Bottom Quartile Closing Inventory\nQuart inférieurs Stock de fermeture😬']",0.972972972972973
table_0.csv,table_2.csv,JOIN,"Bottom Quartile Wages and Benefits
quart inférieur Salaires et avantages sociaux","['Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux🎉'
 'Lower Middle Wages and Benefits\n2e quart Salaires et avantages sociaux🫂']",0.9594594594594594
table_0.csv,table_2.csv,JOIN,"Bottom Quartile Wages and Benefits
quart inférieur Salaires et avantages sociaux",['Other expenses\nAutres dépenses👍' 'Other expenses\nAutres dépenses😬'],0.8963963963963963
table_0.csv,table_2.csv,JOIN,"Bottom Quartile Wages and Benefits
quart inférieur Salaires et avantages sociaux","[""Lower Middle Operating Expenses (indirect)\n2e Quart Dépenses d'exploitation (frais indirects)✔️""
 ""Lower Middle Operating Expenses (indirect)\n2e Quart Dépenses d'exploitation (frais indirects)💕""]",0.8513513513513513
table_0.csv,table_2.csv,JOIN,"Bottom Quartile Wages and Benefits
quart inférieur Salaires et avantages sociaux","['% of Businesses Reporting\n% des entreprises déclarantes.2👀'
 '% of Businesses Reporting\n% des entreprises déclarantes.2🤯']",0.9954954954954955
table_0.csv,table_2.csv,JOIN,"Bottom Quartile Wages and Benefits
quart inférieur Salaires et avantages sociaux","['Bottom Quartile Professional and business fees\nQuart inférieur Intérêts et frais bancaires🤔'
 'Bottom Quartile Professional and business fees\nQuart inférieur Intérêts et frais bancaires🎉']",0.8333333333333334
table_0.csv,table_2.csv,JOIN,"Bottom Quartile Wages and Benefits
quart inférieur Salaires et avantages sociaux","['Lower Middle Labour and Commissions\n2e quart Traitements et commissions😳'
 'Lower Middle Labour and Commissions\n2e quart Traitements et commissions💕']",1.0
table_0.csv,table_2.csv,JOIN,"Bottom Quartile Wages and Benefits
quart inférieur Salaires et avantages sociaux","['Upper Middle Utilities and telephone/telecommunication\n3e quart Services publics et téléphone / télécommunication👈'
 'Upper Middle Utilities and telephone/telecommunication\n3e quart Services publics et téléphone / télécommunication🎉']",0.990990990990991
table_0.csv,table_2.csv,JOIN,"Bottom Quartile Wages and Benefits
quart inférieur Salaires et avantages sociaux","['Top Quartile Insurance\nQuart supérieur Assurances😏'
 'Top Quartile Insurance\nQuart supérieur Assurances😎']",0.9819819819819819
table_0.csv,table_2.csv,JOIN,"% of Businesses Reporting
% des entreprises déclarantes.12","[""Bottom Quartile Operating Expenses (indirect)\nQuart inférieurs Dépenses d'exploitation (frais indirects)🤔""
 ""Bottom Quartile Operating Expenses (indirect)\nQuart inférieurs Dépenses d'exploitation (frais indirects)🙌""]",0.9655555555555555
table_0.csv,table_2.csv,JOIN,"% of Businesses Reporting
% des entreprises déclarantes.12","['Top Quartile Purchases, materials and sub-contracts\nquart supérieurs Achats, matériaux et sous-traitances😇'
 'Top Quartile Purchases, materials and sub-contracts\nquart supérieurs Achats, matériaux et sous-traitances🙌']",0.9144444444444444
table_0.csv,table_2.csv,JOIN,"% of Businesses Reporting
% des entreprises déclarantes.12","['Top Quartile Net Profit/Loss\nQuart supérieur Bénéfice/perte net💩'
 'Top Quartile Net Profit/Loss\nQuart supérieur Bénéfice/perte net😤']",0.9433333333333334
table_0.csv,table_2.csv,JOIN,"% of Businesses Reporting
% des entreprises déclarantes.12","['Lower Middle Total expenses\n2e quart Dépenses totales😇'
 'Lower Middle Total expenses\n2e quart Dépenses totales👉']",0.9733333333333334
table_0.csv,table_2.csv,JOIN,"% of Businesses Reporting
% des entreprises déclarantes.12","['Upper Middle Net Profit/Loss\n3e quart Bénéfice/perte net👈'
 'Upper Middle Net Profit/Loss\n3e quart Bénéfice/perte net👀']",0.98
table_0.csv,table_2.csv,JOIN,"% of Businesses Reporting
% des entreprises déclarantes.12","['Wages and Benefits\nSalaires et avantages sociaux🤔'
 'Wages and Benefits\nSalaires et avantages sociaux✔️']",0.9422222222222222
table_0.csv,table_2.csv,JOIN,"% of Businesses Reporting
% des entreprises déclarantes.12","[""Operating expenses (indirect) \nDépenses d'exploitation (frais indirects)✨""
 ""Operating expenses (indirect) \nDépenses d'exploitation (frais indirects)💕""]",0.8977777777777778
table_0.csv,table_2.csv,JOIN,"% of Businesses Reporting
% des entreprises déclarantes.12","[""Upper Middle Opening Inventory\n3e quart Stocks d'ouverture🫂""
 ""Upper Middle Opening Inventory\n3e quart Stocks d'ouverture💀""]",0.8977777777777778
table_0.csv,table_2.csv,JOIN,"% of Businesses Reporting
% des entreprises déclarantes.12","[""Opening Inventory\nStocks d'ouverture💯""
 ""Opening Inventory\nStocks d'ouverture🙏""]",0.9455555555555556
table_0.csv,table_2.csv,JOIN,"% of Businesses Reporting
% des entreprises déclarantes.12","['Top Quartile Cost of Sales\nQuart supérieur Coût de ventes (frais direct)👍'
 'Top Quartile Cost of Sales\nQuart supérieur Coût de ventes (frais direct)😭']",0.8877777777777778
table_0.csv,table_2.csv,JOIN,"% of Businesses Reporting
% des entreprises déclarantes.12","['Upper Middle Wages and Benefits\n3e quart Salaires et avantages sociaux😅'
 'Upper Middle Wages and Benefits\n3e quart Salaires et avantages sociaux💩']",0.8477777777777777
table_0.csv,table_2.csv,JOIN,"% of Businesses Reporting
% des entreprises déclarantes.12","['Top Quartile Other expenses\nQuart supérieur Autres dépenses👉'
 'Top Quartile Other expenses\nQuart supérieur Autres dépenses🫶']",0.9788888888888889
table_0.csv,table_2.csv,JOIN,"% of Businesses Reporting
% des entreprises déclarantes.12","[""Lower Middle Opening Inventory\n2e quart Stocks d'ouverture❌""
 ""Lower Middle Opening Inventory\n2e quart Stocks d'ouverture🫶""]",0.8044444444444444
table_0.csv,table_2.csv,JOIN,"% of Businesses Reporting
% des entreprises déclarantes.12","['Lower Middle Net Profit/Loss\n2e quart Bénéfice/perte net😤'
 'Lower Middle Net Profit/Loss\n2e quart Bénéfice/perte net😍']",0.8333333333333334
table_0.csv,table_2.csv,JOIN,"% of Businesses Reporting
% des entreprises déclarantes.12","['% of Businesses Reporting\n% des entreprises déclarantes.8👍'
 '% of Businesses Reporting\n% des entreprises déclarantes.8💯']",0.9522222222222222
table_0.csv,table_2.csv,JOIN,"% of Businesses Reporting
% des entreprises déclarantes.12","['% of Businesses Reporting\n % des entreprises déclarantes😬'
 '% of Businesses Reporting\n % des entreprises déclarantes😂']",0.9477777777777778
table_0.csv,table_2.csv,JOIN,"% of Businesses Reporting
% des entreprises déclarantes.12","['Top Quartile Wages and Benefits\nQuart supérieur Salaires et avantages sociaux😭'
 'Top Quartile Wages and Benefits\nQuart supérieur Salaires et avantages sociaux💩']",0.9455555555555556
table_0.csv,table_2.csv,JOIN,"% of Businesses Reporting
% des entreprises déclarantes.12","['Lower Middle Cost of Sales\n2e quart Coût de ventes (frais direct)👀'
 'Lower Middle Cost of Sales\n2e quart Coût de ventes (frais direct)👈']",0.9522222222222222
table_0.csv,table_2.csv,JOIN,"% of Businesses Reporting
% des entreprises déclarantes.12","['Top Quartile Amortization and depletion\nQuart supérieur Amortissement et tarissement🫶'
 'Top Quartile Amortization and depletion\nQuart supérieur Amortissement et tarissement👀']",0.95
table_0.csv,table_2.csv,JOIN,"% of Businesses Reporting
% des entreprises déclarantes.12","['Top Quartile Closing Inventory\nQuart supérieurs Stock de fermeture🤔'
 'Top Quartile Closing Inventory\nQuart supérieurs Stock de fermeture🙏']",0.9322222222222222
table_0.csv,table_2.csv,JOIN,"% of Businesses Reporting
% des entreprises déclarantes.12",['Other expenses\nAutres dépenses👍' 'Other expenses\nAutres dépenses😬'],0.9788888888888889
table_0.csv,table_2.csv,JOIN,"% of Businesses Reporting
% des entreprises déclarantes.12","[""Lower Middle Operating Expenses (indirect)\n2e Quart Dépenses d'exploitation (frais indirects)✔️""
 ""Lower Middle Operating Expenses (indirect)\n2e Quart Dépenses d'exploitation (frais indirects)💕""]",0.99
table_0.csv,table_2.csv,JOIN,"% of Businesses Reporting
% des entreprises déclarantes.12","['% of Businesses Reporting\n% des entreprises déclarantes.2👀'
 '% of Businesses Reporting\n% des entreprises déclarantes.2🤯']",0.94
table_0.csv,table_2.csv,JOIN,"% of Businesses Reporting
% des entreprises déclarantes.12","['Lower Middle Labour and Commissions\n2e quart Traitements et commissions😳'
 'Lower Middle Labour and Commissions\n2e quart Traitements et commissions💕']",0.9377777777777778
table_0.csv,table_2.csv,JOIN,"Wages and Benefits
Salaires et avantages sociaux","['Top Quartile Purchases, materials and sub-contracts\nquart supérieurs Achats, matériaux et sous-traitances😇'
 'Top Quartile Purchases, materials and sub-contracts\nquart supérieurs Achats, matériaux et sous-traitances🙌']",0.8246712586098935
table_0.csv,table_2.csv,JOIN,"Wages and Benefits
Salaires et avantages sociaux","['Top Quartile Net Profit/Loss\nQuart supérieur Bénéfice/perte net💩'
 'Top Quartile Net Profit/Loss\nQuart supérieur Bénéfice/perte net😤']",0.8929242329367564
table_0.csv,table_2.csv,JOIN,"Wages and Benefits
Salaires et avantages sociaux","['Lower Middle Total expenses\n2e quart Dépenses totales😇'
 'Lower Middle Total expenses\n2e quart Dépenses totales👉']",0.8985597996242956
table_0.csv,table_2.csv,JOIN,"Wages and Benefits
Salaires et avantages sociaux","['Wages and Benefits\nSalaires et avantages sociaux🤔'
 'Wages and Benefits\nSalaires et avantages sociaux✔️']",0.8246712586098935
table_0.csv,table_2.csv,JOIN,"Wages and Benefits
Salaires et avantages sociaux","[""Operating expenses (indirect) \nDépenses d'exploitation (frais indirects)✨""
 ""Operating expenses (indirect) \nDépenses d'exploitation (frais indirects)💕""]",0.8465873512836568
table_0.csv,table_2.csv,JOIN,"Wages and Benefits
Salaires et avantages sociaux","['Top Quartile Cost of Sales\nQuart supérieur Coût de ventes (frais direct)👍'
 'Top Quartile Cost of Sales\nQuart supérieur Coût de ventes (frais direct)😭']",0.8090169067000627
table_0.csv,table_2.csv,JOIN,"Wages and Benefits
Salaires et avantages sociaux","['Top Quartile Other expenses\nQuart supérieur Autres dépenses👉'
 'Top Quartile Other expenses\nQuart supérieur Autres dépenses🫶']",0.8885410144020037
table_0.csv,table_2.csv,JOIN,"Wages and Benefits
Salaires et avantages sociaux","['Top Quartile Wages and Benefits\nQuart supérieur Salaires et avantages sociaux😭'
 'Top Quartile Wages and Benefits\nQuart supérieur Salaires et avantages sociaux💩']",0.8083907326236693
table_0.csv,table_2.csv,JOIN,"Wages and Benefits
Salaires et avantages sociaux","[""Lower Middle Operating Expenses (indirect)\n2e Quart Dépenses d'exploitation (frais indirects)✔️""
 ""Lower Middle Operating Expenses (indirect)\n2e Quart Dépenses d'exploitation (frais indirects)💕""]",0.8879148403256105
table_0.csv,table_2.csv,JOIN,"Quality Indicator
Indicateurs de qualité.9","['Quality Indicator\nIndicateurs de qualité.10👀'
 'Quality Indicator\nIndicateurs de qualité.10😬']",1.0
table_0.csv,table_2.csv,JOIN,"Quality Indicator
Indicateurs de qualité.9","['Quality Indicator\nIndicateurs de qualité.9😜'
 'Quality Indicator\nIndicateurs de qualité.9😏']",1.0
table_0.csv,table_2.csv,JOIN,"Quality Indicator
Indicateurs de qualité.9","['Quality Indicator\nIndicateurs de qualité.6😡'
 'Quality Indicator\nIndicateurs de qualité.6😅']",1.0
table_0.csv,table_2.csv,JOIN,"Quality Indicator
Indicateurs de qualité.9","['Quality Indicator\nIndicateurs de qualité.1👏'
 'Quality Indicator\nIndicateurs de qualité.1😡']",1.0
table_0.csv,table_2.csv,JOIN,"Quality Indicator
Indicateurs de qualité.9","['Quality Indicator\nIndicateurs de qualité.18🤯'
 'Quality Indicator\nIndicateurs de qualité.18😎']",1.0
table_0.csv,table_2.csv,JOIN,"Quality Indicator
Indicateurs de qualité.9","['Quality Indicator\nIndicateurs de qualité.8🙌'
 'Quality Indicator\nIndicateurs de qualité.8😅']",1.0
table_0.csv,table_2.csv,JOIN,"Quality Indicator
Indicateurs de qualité.9","['Quality Indicator\nIndicateurs de qualité.13🥹'
 'Quality Indicator\nIndicateurs de qualité.13👉']",1.0
table_0.csv,table_2.csv,JOIN,"Quality Indicator
Indicateurs de qualité.9","['Quality Indicator\nIndicateurs de qualité.17🎉'
 'Quality Indicator\nIndicateurs de qualité.17🤔']",1.0
table_0.csv,table_2.csv,JOIN,"Quality Indicator
Indicateurs de qualité.9","['Quality Indicator\nIndicateurs de qualité.12⭐'
 'Quality Indicator\nIndicateurs de qualité.12😍']",1.0
table_0.csv,table_2.csv,JOIN,"Quality Indicator
Indicateurs de qualité.9","['Quality Indicator\nIndicateurs de qualité.14💀'
 'Quality Indicator\nIndicateurs de qualité.14🥰']",1.0
table_0.csv,table_2.csv,JOIN,"Lower Middle Labour and Commissions
2e quart Traitements et commissions","['Top Quartile Purchases, materials and sub-contracts\nquart supérieurs Achats, matériaux et sous-traitances😇'
 'Top Quartile Purchases, materials and sub-contracts\nquart supérieurs Achats, matériaux et sous-traitances🙌']",0.877742946708464
table_0.csv,table_2.csv,JOIN,"Lower Middle Labour and Commissions
2e quart Traitements et commissions","['Top Quartile Net Profit/Loss\nQuart supérieur Bénéfice/perte net💩'
 'Top Quartile Net Profit/Loss\nQuart supérieur Bénéfice/perte net😤']",0.9130094043887147
table_0.csv,table_2.csv,JOIN,"Lower Middle Labour and Commissions
2e quart Traitements et commissions","['Lower Middle Total expenses\n2e quart Dépenses totales😇'
 'Lower Middle Total expenses\n2e quart Dépenses totales👉']",0.9216300940438872
table_0.csv,table_2.csv,JOIN,"Lower Middle Labour and Commissions
2e quart Traitements et commissions","['Upper Middle Net Profit/Loss\n3e quart Bénéfice/perte net👈'
 'Upper Middle Net Profit/Loss\n3e quart Bénéfice/perte net👀']",0.8377742946708464
table_0.csv,table_2.csv,JOIN,"Lower Middle Labour and Commissions
2e quart Traitements et commissions","['Wages and Benefits\nSalaires et avantages sociaux🤔'
 'Wages and Benefits\nSalaires et avantages sociaux✔️']",0.8221003134796239
table_0.csv,table_2.csv,JOIN,"Lower Middle Labour and Commissions
2e quart Traitements et commissions","[""Operating expenses (indirect) \nDépenses d'exploitation (frais indirects)✨""
 ""Operating expenses (indirect) \nDépenses d'exploitation (frais indirects)💕""]",0.8471786833855799
table_0.csv,table_2.csv,JOIN,"Lower Middle Labour and Commissions
2e quart Traitements et commissions","[""Opening Inventory\nStocks d'ouverture💯""
 ""Opening Inventory\nStocks d'ouverture🙏""]",0.8699059561128527
table_0.csv,table_2.csv,JOIN,"Lower Middle Labour and Commissions
2e quart Traitements et commissions","['Top Quartile Cost of Sales\nQuart supérieur Coût de ventes (frais direct)👍'
 'Top Quartile Cost of Sales\nQuart supérieur Coût de ventes (frais direct)😭']",0.8487460815047022
table_0.csv,table_2.csv,JOIN,"Lower Middle Labour and Commissions
2e quart Traitements et commissions","['Top Quartile Other expenses\nQuart supérieur Autres dépenses👉'
 'Top Quartile Other expenses\nQuart supérieur Autres dépenses🫶']",0.9169278996865203
table_0.csv,table_2.csv,JOIN,"Lower Middle Labour and Commissions
2e quart Traitements et commissions","['Top Quartile Wages and Benefits\nQuart supérieur Salaires et avantages sociaux😭'
 'Top Quartile Wages and Benefits\nQuart supérieur Salaires et avantages sociaux💩']",0.8832288401253918
table_0.csv,table_2.csv,JOIN,"Lower Middle Labour and Commissions
2e quart Traitements et commissions","['Lower Middle Cost of Sales\n2e quart Coût de ventes (frais direct)👀'
 'Lower Middle Cost of Sales\n2e quart Coût de ventes (frais direct)👈']",0.8550156739811913
table_0.csv,table_2.csv,JOIN,"Lower Middle Labour and Commissions
2e quart Traitements et commissions","['Top Quartile Amortization and depletion\nQuart supérieur Amortissement et tarissement🫶'
 'Top Quartile Amortization and depletion\nQuart supérieur Amortissement et tarissement👀']",0.835423197492163
table_0.csv,table_2.csv,JOIN,"Lower Middle Labour and Commissions
2e quart Traitements et commissions","['Top Quartile Closing Inventory\nQuart supérieurs Stock de fermeture🤔'
 'Top Quartile Closing Inventory\nQuart supérieurs Stock de fermeture🙏']",0.8526645768025078
table_0.csv,table_2.csv,JOIN,"Lower Middle Labour and Commissions
2e quart Traitements et commissions",['Other expenses\nAutres dépenses👍' 'Other expenses\nAutres dépenses😬'],0.8518808777429467
table_0.csv,table_2.csv,JOIN,"Lower Middle Labour and Commissions
2e quart Traitements et commissions","[""Lower Middle Operating Expenses (indirect)\n2e Quart Dépenses d'exploitation (frais indirects)✔️""
 ""Lower Middle Operating Expenses (indirect)\n2e Quart Dépenses d'exploitation (frais indirects)💕""]",0.9310344827586207
table_0.csv,table_2.csv,JOIN,"Lower Middle Labour and Commissions
2e quart Traitements et commissions","['Lower Middle Labour and Commissions\n2e quart Traitements et commissions😳'
 'Lower Middle Labour and Commissions\n2e quart Traitements et commissions💕']",0.8769592476489029
table_0.csv,table_2.csv,JOIN,"Top Quartile Amortization and depletion
Quart supérieur Amortissement et tarissement","['Top Quartile Purchases, materials and sub-contracts\nquart supérieurs Achats, matériaux et sous-traitances😇'
 'Top Quartile Purchases, materials and sub-contracts\nquart supérieurs Achats, matériaux et sous-traitances🙌']",0.8267386091127098
table_0.csv,table_2.csv,JOIN,"Top Quartile Amortization and depletion
Quart supérieur Amortissement et tarissement","['Top Quartile Net Profit/Loss\nQuart supérieur Bénéfice/perte net💩'
 'Top Quartile Net Profit/Loss\nQuart supérieur Bénéfice/perte net😤']",0.8735011990407674
table_0.csv,table_2.csv,JOIN,"Top Quartile Amortization and depletion
Quart supérieur Amortissement et tarissement","['Lower Middle Total expenses\n2e quart Dépenses totales😇'
 'Lower Middle Total expenses\n2e quart Dépenses totales👉']",0.8758992805755396
table_0.csv,table_2.csv,JOIN,"Top Quartile Amortization and depletion
Quart supérieur Amortissement et tarissement","[""Operating expenses (indirect) \nDépenses d'exploitation (frais indirects)✨""
 ""Operating expenses (indirect) \nDépenses d'exploitation (frais indirects)💕""]",0.8363309352517986
table_0.csv,table_2.csv,JOIN,"Top Quartile Amortization and depletion
Quart supérieur Amortissement et tarissement","['Top Quartile Cost of Sales\nQuart supérieur Coût de ventes (frais direct)👍'
 'Top Quartile Cost of Sales\nQuart supérieur Coût de ventes (frais direct)😭']",0.8015587529976019
table_0.csv,table_2.csv,JOIN,"Top Quartile Amortization and depletion
Quart supérieur Amortissement et tarissement","['Top Quartile Other expenses\nQuart supérieur Autres dépenses👉'
 'Top Quartile Other expenses\nQuart supérieur Autres dépenses🫶']",0.8735011990407674
table_0.csv,table_2.csv,JOIN,"Top Quartile Amortization and depletion
Quart supérieur Amortissement et tarissement","['Top Quartile Wages and Benefits\nQuart supérieur Salaires et avantages sociaux😭'
 'Top Quartile Wages and Benefits\nQuart supérieur Salaires et avantages sociaux💩']",0.8051558752997602
table_0.csv,table_2.csv,JOIN,"Top Quartile Amortization and depletion
Quart supérieur Amortissement et tarissement","['Top Quartile Amortization and depletion\nQuart supérieur Amortissement et tarissement🫶'
 'Top Quartile Amortization and depletion\nQuart supérieur Amortissement et tarissement👀']",0.8387290167865707
