REF_DATE REF_DATE,GEO GEO,DGUID DGUID,Type of residential investment Type of residential investment,UOM UOM,UOM_ID UOM_ID,SCALAR_FACTOR SCALAR_FACTOR,SCALAR_ID SCALAR_ID,VECTOR VECTOR,COORDINATE COORDINATE,VALUE VALUE,DECIMALS DECIMALS
1987-07,Saskatchewan,2016A000247,Cottages,Dollars,81,thousands,3,v13610,9.1,9557,0
1987-07,Saskatchewan,2016A000247,Mobiles,Dollars,81,thousands,3,v13611,9.11,4806,0
1987-07,Alberta,2016A000248,Total residential investment,Dollars,81,thousands,3,v13458,10.1,602400,0
1987-07,Alberta,2016A000248,"New dwellings, all types",Dollars,81,thousands,3,v13459,10.2,271914,0
1987-07,Alberta,2016A000248,Singles,Dollars,81,thousands,3,v13460,10.3,253673,0
1987-07,Alberta,2016A000248,Doubles,Dollars,81,thousands,3,v13461,10.4,4407,0
1987-07,Alberta,2016A000248,Row,Dollars,81,thousands,3,v13462,10.5,7099,0
1987-07,Alberta,2016A000248,Apartments,Dollars,81,thousands,3,v13463,10.6,6735,0
1987-07,Alberta,2016A000248,Conversions,Dollars,81,thousands,3,v13464,10.7,379,0
1987-07,Alberta,2016A000248,Total acquisition costs,Dollars,81,thousands,3,v13465,10.8,25105,0
1987-07,Alberta,2016A000248,Renovations,Dollars,81,thousands,3,v13466,10.9,283445,0
1987-07,Alberta,2016A000248,Cottages,Dollars,81,thousands,3,v13467,10.1,9299,0
1987-07,Alberta,2016A000248,Mobiles,Dollars,81,thousands,3,v13468,10.11,12258,0
1987-07,British Columbia,2016A000259,Total residential investment,Dollars,81,thousands,3,v13469,11.1,1039031,0
1987-07,British Columbia,2016A000259,"New dwellings, all types",Dollars,81,thousands,3,v13470,11.2,649080,0
1987-07,British Columbia,2016A000259,Singles,Dollars,81,thousands,3,v13471,11.3,448283,0
1987-07,British Columbia,2016A000259,Doubles,Dollars,81,thousands,3,v13472,11.4,16862,0
1987-07,British Columbia,2016A000259,Row,Dollars,81,thousands,3,v13473,11.5,58365,0
1987-07,British Columbia,2016A000259,Apartments,Dollars,81,thousands,3,v13474,11.6,125570,0
1987-07,British Columbia,2016A000259,Conversions,Dollars,81,thousands,3,v13475,11.7,5546,0
1987-07,British Columbia,2016A000259,Total acquisition costs,Dollars,81,thousands,3,v13476,11.8,50808,0
1987-07,British Columbia,2016A000259,Renovations,Dollars,81,thousands,3,v13477,11.9,311760,0
1987-07,British Columbia,2016A000259,Cottages,Dollars,81,thousands,3,v13478,11.1,11882,0
1987-07,British Columbia,2016A000259,Mobiles,Dollars,81,thousands,3,v13479,11.11,9955,0
1987-07,Yukon,2016A000260,Total residential investment,Dollars,81,thousands,3,v13480,12.1,6787,0
1987-07,Yukon,2016A000260,"New dwellings, all types",Dollars,81,thousands,3,v13481,12.2,5464,0
1987-07,Yukon,2016A000260,Singles,Dollars,81,thousands,3,v13482,12.3,4136,0
1987-07,Yukon,2016A000260,Doubles,Dollars,81,thousands,3,v13483,12.4,0,0
1987-07,Yukon,2016A000260,Row,Dollars,81,thousands,3,v13484,12.5,0,0
1987-07,Yukon,2016A000260,Apartments,Dollars,81,thousands,3,v13485,12.6,1328,0
1987-07,Yukon,2016A000260,Conversions,Dollars,81,thousands,3,v13486,12.7,0,0
1987-07,Yukon,2016A000260,Total acquisition costs,Dollars,81,thousands,3,v13487,12.8,304,0
1987-07,Yukon,2016A000260,Renovations,Dollars,81,thousands,3,v13488,12.9,502,0
1987-07,Yukon,2016A000260,Cottages,Dollars,81,thousands,3,v13489,12.1,517,0
1987-07,Yukon,2016A000260,Mobiles,Dollars,81,thousands,3,v13490,12.11,0,0
1987-07,Northwest Territories including Nunavut,,Total residential investment,Dollars,81,thousands,3,v13491,13.1,11331,0
1987-07,Northwest Territories including Nunavut,,"New dwellings, all types",Dollars,81,thousands,3,v13492,13.2,6636,0
1987-07,Northwest Territories including Nunavut,,Singles,Dollars,81,thousands,3,v13493,13.3,3437,0
1987-07,Northwest Territories including Nunavut,,Doubles,Dollars,81,thousands,3,v13494,13.4,0,0
1987-07,Northwest Territories including Nunavut,,Row,Dollars,81,thousands,3,v13495,13.5,0,0
1987-07,Northwest Territories including Nunavut,,Apartments,Dollars,81,thousands,3,v13496,13.6,3199,0
1987-07,Northwest Territories including Nunavut,,Conversions,Dollars,81,thousands,3,v13497,13.7,46,0
1987-07,Northwest Territories including Nunavut,,Total acquisition costs,Dollars,81,thousands,3,v13498,13.8,584,0
1987-07,Northwest Territories including Nunavut,,Renovations,Dollars,81,thousands,3,v13499,13.9,839,0
1987-07,Northwest Territories including Nunavut,,Cottages,Dollars,81,thousands,3,v13500,13.1,0,0
1987-07,Northwest Territories including Nunavut,,Mobiles,Dollars,81,thousands,3,v13501,13.11,3226,0
1987-10,Canada,2016A000011124,Total residential investment,Dollars,81,thousands,3,v13447,1.1,8489681,0
1987-10,Canada,2016A000011124,"New dwellings, all types",Dollars,81,thousands,3,v13448,1.2,5005501,0
1987-10,Canada,2016A000011124,Singles,Dollars,81,thousands,3,v13449,1.3,3469260,0
1987-10,Canada,2016A000011124,Doubles,Dollars,81,thousands,3,v13450,1.4,142665,0
1987-10,Canada,2016A000011124,Row,Dollars,81,thousands,3,v13451,1.5,274750,0
1987-10,Canada,2016A000011124,Apartments,Dollars,81,thousands,3,v13452,1.6,1118826,0
1987-10,Canada,2016A000011124,Conversions,Dollars,81,thousands,3,v13453,1.7,46350,0
1987-10,Canada,2016A000011124,Total acquisition costs,Dollars,81,thousands,3,v13454,1.8,494438,0
1987-10,Canada,2016A000011124,Renovations,Dollars,81,thousands,3,v13455,1.9,2748001,0
1987-10,Canada,2016A000011124,Cottages,Dollars,81,thousands,3,v13456,1.1,151102,0
1987-10,Canada,2016A000011124,Mobiles,Dollars,81,thousands,3,v13457,1.11,44289,0
1987-10,Newfoundland and Labrador,2016A000210,Total residential investment,Dollars,81,thousands,3,v13524,2.1,100919,0
1987-10,Newfoundland and Labrador,2016A000210,"New dwellings, all types",Dollars,81,thousands,3,v13525,2.2,47549,0
1987-10,Newfoundland and Labrador,2016A000210,Singles,Dollars,81,thousands,3,v13526,2.3,44673,0
1987-10,Newfoundland and Labrador,2016A000210,Doubles,Dollars,81,thousands,3,v13527,2.4,1395,0
1987-10,Newfoundland and Labrador,2016A000210,Row,Dollars,81,thousands,3,v13528,2.5,148,0
1987-10,Newfoundland and Labrador,2016A000210,Apartments,Dollars,81,thousands,3,v13529,2.6,1333,0
1987-10,Newfoundland and Labrador,2016A000210,Conversions,Dollars,81,thousands,3,v13530,2.7,401,0
1987-10,Newfoundland and Labrador,2016A000210,Total acquisition costs,Dollars,81,thousands,3,v13531,2.8,2740,0
1987-10,Newfoundland and Labrador,2016A000210,Renovations,Dollars,81,thousands,3,v13532,2.9,47073,0
1987-10,Newfoundland and Labrador,2016A000210,Cottages,Dollars,81,thousands,3,v13533,2.1,2871,0
1987-10,Newfoundland and Labrador,2016A000210,Mobiles,Dollars,81,thousands,3,v13534,2.11,285,0
1987-10,Prince Edward Island,2016A000211,Total residential investment,Dollars,81,thousands,3,v13535,3.1,26964,0
1987-10,Prince Edward Island,2016A000211,"New dwellings, all types",Dollars,81,thousands,3,v13536,3.2,15295,0
1987-10,Prince Edward Island,2016A000211,Singles,Dollars,81,thousands,3,v13537,3.3,12384,0
1987-10,Prince Edward Island,2016A000211,Doubles,Dollars,81,thousands,3,v13538,3.4,1547,0
1987-10,Prince Edward Island,2016A000211,Row,Dollars,81,thousands,3,v13539,3.5,0,0
1987-10,Prince Edward Island,2016A000211,Apartments,Dollars,81,thousands,3,v13540,3.6,1364,0
1987-10,Prince Edward Island,2016A000211,Conversions,Dollars,81,thousands,3,v13541,3.7,157,0
1987-10,Prince Edward Island,2016A000211,Total acquisition costs,Dollars,81,thousands,3,v13542,3.8,1061,0
1987-10,Prince Edward Island,2016A000211,Renovations,Dollars,81,thousands,3,v13543,3.9,9665,0
1987-10,Prince Edward Island,2016A000211,Cottages,Dollars,81,thousands,3,v13544,3.1,604,0
1987-10,Prince Edward Island,2016A000211,Mobiles,Dollars,81,thousands,3,v13545,3.11,182,0
1987-10,Nova Scotia,2016A000212,Total residential investment,Dollars,81,thousands,3,v13546,4.1,211999,0
1987-10,Nova Scotia,2016A000212,"New dwellings, all types",Dollars,81,thousands,3,v13547,4.2,111264,0
1987-10,Nova Scotia,2016A000212,Singles,Dollars,81,thousands,3,v13548,4.3,81386,0
1987-10,Nova Scotia,2016A000212,Doubles,Dollars,81,thousands,3,v13549,4.4,9465,0
1987-10,Nova Scotia,2016A000212,Row,Dollars,81,thousands,3,v13550,4.5,2620,0
1987-10,Nova Scotia,2016A000212,Apartments,Dollars,81,thousands,3,v13551,4.6,17793,0
1987-10,Nova Scotia,2016A000212,Conversions,Dollars,81,thousands,3,v13552,4.7,1526,0
1987-10,Nova Scotia,2016A000212,Total acquisition costs,Dollars,81,thousands,3,v13553,4.8,7785,0
1987-10,Nova Scotia,2016A000212,Renovations,Dollars,81,thousands,3,v13554,4.9,83371,0
1987-10,Nova Scotia,2016A000212,Cottages,Dollars,81,thousands,3,v13555,4.1,5289,0
1987-10,Nova Scotia,2016A000212,Mobiles,Dollars,81,thousands,3,v13556,4.11,2764,0
1987-10,New Brunswick,2016A000213,Total residential investment,Dollars,81,thousands,3,v13557,5.1,145535,0
1987-10,New Brunswick,2016A000213,"New dwellings, all types",Dollars,81,thousands,3,v13558,5.2,64941,0
1987-10,New Brunswick,2016A000213,Singles,Dollars,81,thousands,3,v13559,5.3,57557,0
1987-10,New Brunswick,2016A000213,Doubles,Dollars,81,thousands,3,v13560,5.4,1612,0
1987-10,New Brunswick,2016A000213,Row,Dollars,81,thousands,3,v13561,5.5,2987,0
1987-10,New Brunswick,2016A000213,Apartments,Dollars,81,thousands,3,v13562,5.6,2785,0
1987-10,New Brunswick,2016A000213,Conversions,Dollars,81,thousands,3,v13563,5.7,393,0
1987-10,New Brunswick,2016A000213,Total acquisition costs,Dollars,81,thousands,3,v13564,5.8,4518,0
1987-10,New Brunswick,2016A000213,Renovations,Dollars,81,thousands,3,v13565,5.9,68959,0
1987-10,New Brunswick,2016A000213,Cottages,Dollars,81,thousands,3,v13566,5.1,5289,0
1987-10,New Brunswick,2016A000213,Mobiles,Dollars,81,thousands,3,v13567,5.11,1435,0
1987-10,Quebec,2016A000224,Total residential investment,Dollars,81,thousands,3,v13568,6.1,2149978,0
1987-10,Quebec,2016A000224,"New dwellings, all types",Dollars,81,thousands,3,v13569,6.2,1249517,0
1987-10,Quebec,2016A000224,Singles,Dollars,81,thousands,3,v13570,6.3,701216,0
1987-10,Quebec,2016A000224,Doubles,Dollars,81,thousands,3,v13571,6.4,53997,0
1987-10,Quebec,2016A000224,Row,Dollars,81,thousands,3,v13572,6.5,32189,0
1987-10,Quebec,2016A000224,Apartments,Dollars,81,thousands,3,v13573,6.6,462115,0
1987-10,Quebec,2016A000224,Conversions,Dollars,81,thousands,3,v13574,6.7,25411,0
1987-10,Quebec,2016A000224,Total acquisition costs,Dollars,81,thousands,3,v13575,6.8,109768,0
1987-10,Quebec,2016A000224,Renovations,Dollars,81,thousands,3,v13576,6.9,712817,0
1987-10,Quebec,2016A000224,Cottages,Dollars,81,thousands,3,v13577,6.1,47899,0
1987-10,Quebec,2016A000224,Mobiles,Dollars,81,thousands,3,v13578,6.11,4566,0
1987-10,Ontario,2016A000235,Total residential investment,Dollars,81,thousands,3,v13579,7.1,3962114,0
1987-10,Ontario,2016A000235,"New dwellings, all types",Dollars,81,thousands,3,v13580,7.2,2467186,0
1987-10,Ontario,2016A000235,Singles,Dollars,81,thousands,3,v13581,7.3,1822172,0
1987-10,Ontario,2016A000235,Doubles,Dollars,81,thousands,3,v13582,7.4,47673,0
1987-10,Ontario,2016A000235,Row,Dollars,81,thousands,3,v13583,7.5,166963,0
1987-10,Ontario,2016A000235,Apartments,Dollars,81,thousands,3,v13584,7.6,430378,0
1987-10,Ontario,2016A000235,Conversions,Dollars,81,thousands,3,v13585,7.7,15515,0
1987-10,Ontario,2016A000235,Total acquisition costs,Dollars,81,thousands,3,v13586,7.8,278235,0
1987-10,Ontario,2016A000235,Renovations,Dollars,81,thousands,3,v13587,7.9,1128242,0
1987-10,Ontario,2016A000235,Cottages,Dollars,81,thousands,3,v13588,7.1,63462,0
1987-10,Ontario,2016A000235,Mobiles,Dollars,81,thousands,3,v13589,7.11,9474,0
1987-10,Manitoba,2016A000246,Total residential investment,Dollars,81,thousands,3,v13590,8.1,259476,0
1987-10,Manitoba,2016A000246,"New dwellings, all types",Dollars,81,thousands,3,v13591,8.2,126426,0
1987-10,Manitoba,2016A000246,Singles,Dollars,81,thousands,3,v13592,8.3,89935,0
1987-10,Manitoba,2016A000246,Doubles,Dollars,81,thousands,3,v13593,8.4,1267,0
1987-10,Manitoba,2016A000246,Row,Dollars,81,thousands,3,v13594,8.5,2138,0
1987-10,Manitoba,2016A000246,Apartments,Dollars,81,thousands,3,v13595,8.6,33086,0
1987-10,Manitoba,2016A000246,Conversions,Dollars,81,thousands,3,v13596,8.7,61,0
1987-10,Manitoba,2016A000246,Total acquisition costs,Dollars,81,thousands,3,v13597,8.8,8044,0
1987-10,Manitoba,2016A000246,Renovations,Dollars,81,thousands,3,v13598,8.9,112314,0
1987-10,Manitoba,2016A000246,Cottages,Dollars,81,thousands,3,v13599,8.1,7404,0
1987-10,Manitoba,2016A000246,Mobiles,Dollars,81,thousands,3,v13600,8.11,5227,0
1987-10,Saskatchewan,2016A000247,Total residential investment,Dollars,81,thousands,3,v13601,9.1,252557,0
1987-10,Saskatchewan,2016A000247,"New dwellings, all types",Dollars,81,thousands,3,v13602,9.2,76584,0
1987-10,Saskatchewan,2016A000247,Singles,Dollars,81,thousands,3,v13603,9.3,55150,0
1987-10,Saskatchewan,2016A000247,Doubles,Dollars,81,thousands,3,v13604,9.4,3529,0
1987-10,Saskatchewan,2016A000247,Row,Dollars,81,thousands,3,v13605,9.5,2572,0
1987-10,Saskatchewan,2016A000247,Apartments,Dollars,81,thousands,3,v13606,9.6,15333,0
1987-10,Saskatchewan,2016A000247,Conversions,Dollars,81,thousands,3,v13607,9.7,0,0
1987-10,Saskatchewan,2016A000247,Total acquisition costs,Dollars,81,thousands,3,v13608,9.8,5360,0
1987-10,Saskatchewan,2016A000247,Renovations,Dollars,81,thousands,3,v13609,9.9,161296,0
1987-10,Saskatchewan,2016A000247,Cottages,Dollars,81,thousands,3,v13610,9.1,5591,0
1987-10,Saskatchewan,2016A000247,Mobiles,Dollars,81,thousands,3,v13611,9.11,3726,0
1987-10,Alberta,2016A000248,Total residential investment,Dollars,81,thousands,3,v13458,10.1,496214,0
1987-10,Alberta,2016A000248,"New dwellings, all types",Dollars,81,thousands,3,v13459,10.2,256336,0
1987-10,Alberta,2016A000248,Singles,Dollars,81,thousands,3,v13460,10.3,231258,0
1987-10,Alberta,2016A000248,Doubles,Dollars,81,thousands,3,v13461,10.4,7158,0
1987-10,Alberta,2016A000248,Row,Dollars,81,thousands,3,v13462,10.5,11304,0
1987-10,Alberta,2016A000248,Apartments,Dollars,81,thousands,3,v13463,10.6,6616,0
1987-10,Alberta,2016A000248,Conversions,Dollars,81,thousands,3,v13464,10.7,376,0
1987-10,Alberta,2016A000248,Total acquisition costs,Dollars,81,thousands,3,v13465,10.8,24970,0
1987-10,Alberta,2016A000248,Renovations,Dollars,81,thousands,3,v13466,10.9,201531,0
1987-10,Alberta,2016A000248,Cottages,Dollars,81,thousands,3,v13467,10.1,5440,0
1987-10,Alberta,2016A000248,Mobiles,Dollars,81,thousands,3,v13468,10.11,7561,0
1987-10,British Columbia,2016A000259,Total residential investment,Dollars,81,thousands,3,v13469,11.1,871260,0
1987-10,British Columbia,2016A000259,"New dwellings, all types",Dollars,81,thousands,3,v13470,11.2,580322,0
1987-10,British Columbia,2016A000259,Singles,Dollars,81,thousands,3,v13471,11.3,367517,0
1987-10,British Columbia,2016A000259,Doubles,Dollars,81,thousands,3,v13472,11.4,15022,0
1987-10,British Columbia,2016A000259,Row,Dollars,81,thousands,3,v13473,11.5,53829,0
1987-10,British Columbia,2016A000259,Apartments,Dollars,81,thousands,3,v13474,11.6,143954,0
1987-10,British Columbia,2016A000259,Conversions,Dollars,81,thousands,3,v13475,11.7,2510,0
1987-10,British Columbia,2016A000259,Total acquisition costs,Dollars,81,thousands,3,v13476,11.8,51145,0
1987-10,British Columbia,2016A000259,Renovations,Dollars,81,thousands,3,v13477,11.9,221770,0
1987-10,British Columbia,2016A000259,Cottages,Dollars,81,thousands,3,v13478,11.1,6951,0
1987-10,British Columbia,2016A000259,Mobiles,Dollars,81,thousands,3,v13479,11.11,8562,0
1987-10,Yukon,2016A000260,Total residential investment,Dollars,81,thousands,3,v13480,12.1,5418,0
1987-10,Yukon,2016A000260,"New dwellings, all types",Dollars,81,thousands,3,v13481,12.2,4478,0
1987-10,Yukon,2016A000260,Singles,Dollars,81,thousands,3,v13482,12.3,3283,0
1987-10,Yukon,2016A000260,Doubles,Dollars,81,thousands,3,v13483,12.4,0,0
1987-10,Yukon,2016A000260,Row,Dollars,81,thousands,3,v13484,12.5,0,0
1987-10,Yukon,2016A000260,Apartments,Dollars,81,thousands,3,v13485,12.6,1195,0
1987-10,Yukon,2016A000260,Conversions,Dollars,81,thousands,3,v13486,12.7,0,0
1987-10,Yukon,2016A000260,Total acquisition costs,Dollars,81,thousands,3,v13487,12.8,278,0
1987-10,Yukon,2016A000260,Renovations,Dollars,81,thousands,3,v13488,12.9,360,0
1987-10,Yukon,2016A000260,Cottages,Dollars,81,thousands,3,v13489,12.1,302,0
1987-10,Yukon,2016A000260,Mobiles,Dollars,81,thousands,3,v13490,12.11,0,0
1987-10,Northwest Territories including Nunavut,,Total residential investment,Dollars,81,thousands,3,v13491,13.1,7247,0
1987-10,Northwest Territories including Nunavut,,"New dwellings, all types",Dollars,81,thousands,3,v13492,13.2,5603,0
1987-10,Northwest Territories including Nunavut,,Singles,Dollars,81,thousands,3,v13493,13.3,2729,0
1987-10,Northwest Territories including Nunavut,,Doubles,Dollars,81,thousands,3,v13494,13.4,0,0
1987-10,Northwest Territories including Nunavut,,Row,Dollars,81,thousands,3,v13495,13.5,0,0
1987-10,Northwest Territories including Nunavut,,Apartments,Dollars,81,thousands,3,v13496,13.6,2874,0
1987-10,Northwest Territories including Nunavut,,Conversions,Dollars,81,thousands,3,v13497,13.7,0,0
1987-10,Northwest Territories including Nunavut,,Total acquisition costs,Dollars,81,thousands,3,v13498,13.8,534,0
1987-10,Northwest Territories including Nunavut,,Renovations,Dollars,81,thousands,3,v13499,13.9,603,0
1987-10,Northwest Territories including Nunavut,,Cottages,Dollars,81,thousands,3,v13500,13.1,0,0
1987-10,Northwest Territories including Nunavut,,Mobiles,Dollars,81,thousands,3,v13501,13.11,507,0
1988-01,Canada,2016A000011124,Total residential investment,Dollars,81,thousands,3,v13447,1.1,5798014,0
1988-01,Canada,2016A000011124,"New dwellings, all types",Dollars,81,thousands,3,v13448,1.2,3816546,0
1988-01,Canada,2016A000011124,Singles,Dollars,81,thousands,3,v13449,1.3,2443412,0
1988-01,Canada,2016A000011124,Doubles,Dollars,81,thousands,3,v13450,1.4,115464,0
1988-01,Canada,2016A000011124,Row,Dollars,81,thousands,3,v13451,1.5,238141,0
1988-01,Canada,2016A000011124,Apartments,Dollars,81,thousands,3,v13452,1.6,1019529,0
1988-01,Canada,2016A000011124,Conversions,Dollars,81,thousands,3,v13453,1.7,39735,0
1988-01,Canada,2016A000011124,Total acquisition costs,Dollars,81,thousands,3,v13454,1.8,369597,0
1988-01,Canada,2016A000011124,Renovations,Dollars,81,thousands,3,v13455,1.9,1486002,0
1988-01,Canada,2016A000011124,Cottages,Dollars,81,thousands,3,v13456,1.1,61568,0
1988-01,Canada,2016A000011124,Mobiles,Dollars,81,thousands,3,v13457,1.11,24566,0
1988-01,Newfoundland and Labrador,2016A000210,Total residential investment,Dollars,81,thousands,3,v13524,2.1,60143,0
1988-01,Newfoundland and Labrador,2016A000210,"New dwellings, all types",Dollars,81,thousands,3,v13525,2.2,24158,0
1988-01,Newfoundland and Labrador,2016A000210,Singles,Dollars,81,thousands,3,v13526,2.3,22291,0
1988-01,Newfoundland and Labrador,2016A000210,Doubles,Dollars,81,thousands,3,v13527,2.4,1136,0
1988-01,Newfoundland and Labrador,2016A000210,Row,Dollars,81,thousands,3,v13528,2.5,148,0
1988-01,Newfoundland and Labrador,2016A000210,Apartments,Dollars,81,thousands,3,v13529,2.6,583,0
1988-01,Newfoundland and Labrador,2016A000210,Conversions,Dollars,81,thousands,3,v13530,2.7,502,0
1988-01,Newfoundland and Labrador,2016A000210,Total acquisition costs,Dollars,81,thousands,3,v13531,2.8,2288,0
1988-01,Newfoundland and Labrador,2016A000210,Renovations,Dollars,81,thousands,3,v13532,2.9,32025,0
1988-01,Newfoundland and Labrador,2016A000210,Cottages,Dollars,81,thousands,3,v13533,2.1,1170,0
1988-01,Newfoundland and Labrador,2016A000210,Mobiles,Dollars,81,thousands,3,v13534,2.11,0,0
1988-01,Prince Edward Island,2016A000211,Total residential investment,Dollars,81,thousands,3,v13535,3.1,14858,0
1988-01,Prince Edward Island,2016A000211,"New dwellings, all types",Dollars,81,thousands,3,v13536,3.2,7472,0
1988-01,Prince Edward Island,2016A000211,Singles,Dollars,81,thousands,3,v13537,3.3,5340,0
1988-01,Prince Edward Island,2016A000211,Doubles,Dollars,81,thousands,3,v13538,3.4,467,0
1988-01,Prince Edward Island,2016A000211,Row,Dollars,81,thousands,3,v13539,3.5,0,0
1988-01,Prince Edward Island,2016A000211,Apartments,Dollars,81,thousands,3,v13540,3.6,1665,0
1988-01,Prince Edward Island,2016A000211,Conversions,Dollars,81,thousands,3,v13541,3.7,147,0
1988-01,Prince Edward Island,2016A000211,Total acquisition costs,Dollars,81,thousands,3,v13542,3.8,659,0
1988-01,Prince Edward Island,2016A000211,Renovations,Dollars,81,thousands,3,v13543,3.9,6320,0
1988-01,Prince Edward Island,2016A000211,Cottages,Dollars,81,thousands,3,v13544,3.1,246,0
1988-01,Prince Edward Island,2016A000211,Mobiles,Dollars,81,thousands,3,v13545,3.11,14,0
1988-01,Nova Scotia,2016A000212,Total residential investment,Dollars,81,thousands,3,v13546,4.1,128290,0
1988-01,Nova Scotia,2016A000212,"New dwellings, all types",Dollars,81,thousands,3,v13547,4.2,73839,0
1988-01,Nova Scotia,2016A000212,Singles,Dollars,81,thousands,3,v13548,4.3,50796,0
1988-01,Nova Scotia,2016A000212,Doubles,Dollars,81,thousands,3,v13549,4.4,7139,0
1988-01,Nova Scotia,2016A000212,Row,Dollars,81,thousands,3,v13550,4.5,1216,0
1988-01,Nova Scotia,2016A000212,Apartments,Dollars,81,thousands,3,v13551,4.6,14688,0
1988-01,Nova Scotia,2016A000212,Conversions,Dollars,81,thousands,3,v13552,4.7,1506,0
1988-01,Nova Scotia,2016A000212,Total acquisition costs,Dollars,81,thousands,3,v13553,4.8,6629,0
1988-01,Nova Scotia,2016A000212,Renovations,Dollars,81,thousands,3,v13554,4.9,42183,0
1988-01,Nova Scotia,2016A000212,Cottages,Dollars,81,thousands,3,v13555,4.1,2155,0
1988-01,Nova Scotia,2016A000212,Mobiles,Dollars,81,thousands,3,v13556,4.11,1978,0
1988-01,New Brunswick,2016A000213,Total residential investment,Dollars,81,thousands,3,v13557,5.1,83149,0
1988-01,New Brunswick,2016A000213,"New dwellings, all types",Dollars,81,thousands,3,v13558,5.2,42574,0
1988-01,New Brunswick,2016A000213,Singles,Dollars,81,thousands,3,v13559,5.3,34927,0
1988-01,New Brunswick,2016A000213,Doubles,Dollars,81,thousands,3,v13560,5.4,3035,0
1988-01,New Brunswick,2016A000213,Row,Dollars,81,thousands,3,v13561,5.5,2476,0
1988-01,New Brunswick,2016A000213,Apartments,Dollars,81,thousands,3,v13562,5.6,2136,0
1988-01,New Brunswick,2016A000213,Conversions,Dollars,81,thousands,3,v13563,5.7,330,0
1988-01,New Brunswick,2016A000213,Total acquisition costs,Dollars,81,thousands,3,v13564,5.8,2891,0
1988-01,New Brunswick,2016A000213,Renovations,Dollars,81,thousands,3,v13565,5.9,34693,0
1988-01,New Brunswick,2016A000213,Cottages,Dollars,81,thousands,3,v13566,5.1,2155,0
1988-01,New Brunswick,2016A000213,Mobiles,Dollars,81,thousands,3,v13567,5.11,506,0
1988-01,Quebec,2016A000224,Total residential investment,Dollars,81,thousands,3,v13568,6.1,1556471,0
1988-01,Quebec,2016A000224,"New dwellings, all types",Dollars,81,thousands,3,v13569,6.2,1067391,0
1988-01,Quebec,2016A000224,Singles,Dollars,81,thousands,3,v13570,6.3,511883,0
1988-01,Quebec,2016A000224,Doubles,Dollars,81,thousands,3,v13571,6.4,45404,0
1988-01,Quebec,2016A000224,Row,Dollars,81,thousands,3,v13572,6.5,28987,0
1988-01,Quebec,2016A000224,Apartments,Dollars,81,thousands,3,v13573,6.6,481117,0
1988-01,Quebec,2016A000224,Conversions,Dollars,81,thousands,3,v13574,6.7,24792,0
1988-01,Quebec,2016A000224,Total acquisition costs,Dollars,81,thousands,3,v13575,6.8,75762,0
1988-01,Quebec,2016A000224,Renovations,Dollars,81,thousands,3,v13576,6.9,367889,0
1988-01,Quebec,2016A000224,Cottages,Dollars,81,thousands,3,v13577,6.1,19517,0
1988-01,Quebec,2016A000224,Mobiles,Dollars,81,thousands,3,v13578,6.11,1120,0
1988-01,Ontario,2016A000235,Total residential investment,Dollars,81,thousands,3,v13579,7.1,2708611,0
1988-01,Ontario,2016A000235,"New dwellings, all types",Dollars,81,thousands,3,v13580,7.2,1813969,0
1988-01,Ontario,2016A000235,Singles,Dollars,81,thousands,3,v13581,7.3,1260666,0
1988-01,Ontario,2016A000235,Doubles,Dollars,81,thousands,3,v13582,7.4,35877,0
1988-01,Ontario,2016A000235,Row,Dollars,81,thousands,3,v13583,7.5,148895,0
1988-01,Ontario,2016A000235,Apartments,Dollars,81,thousands,3,v13584,7.6,368531,0
1988-01,Ontario,2016A000235,Conversions,Dollars,81,thousands,3,v13585,7.7,11062,0
1988-01,Ontario,2016A000235,Total acquisition costs,Dollars,81,thousands,3,v13586,7.8,202485,0
1988-01,Ontario,2016A000235,Renovations,Dollars,81,thousands,3,v13587,7.9,651686,0
1988-01,Ontario,2016A000235,Cottages,Dollars,81,thousands,3,v13588,7.1,25859,0
1988-01,Ontario,2016A000235,Mobiles,Dollars,81,thousands,3,v13589,7.11,3550,0
1988-01,Manitoba,2016A000246,Total residential investment,Dollars,81,thousands,3,v13590,8.1,151116,0
1988-01,Manitoba,2016A000246,"New dwellings, all types",Dollars,81,thousands,3,v13591,8.2,84560,0
1988-01,Manitoba,2016A000246,Singles,Dollars,81,thousands,3,v13592,8.3,55382,0
1988-01,Manitoba,2016A000246,Doubles,Dollars,81,thousands,3,v13593,8.4,739,0
1988-01,Manitoba,2016A000246,Row,Dollars,81,thousands,3,v13594,8.5,2609,0
1988-01,Manitoba,2016A000246,Apartments,Dollars,81,thousands,3,v13595,8.6,25830,0
1988-01,Manitoba,2016A000246,Conversions,Dollars,81,thousands,3,v13596,8.7,0,0
1988-01,Manitoba,2016A000246,Total acquisition costs,Dollars,81,thousands,3,v13597,8.8,6297,0
1988-01,Manitoba,2016A000246,Renovations,Dollars,81,thousands,3,v13598,8.9,54502,0
1988-01,Manitoba,2016A000246,Cottages,Dollars,81,thousands,3,v13599,8.1,3017,0
1988-01,Manitoba,2016A000246,Mobiles,Dollars,81,thousands,3,v13600,8.11,2740,0
1988-01,Saskatchewan,2016A000247,Total residential investment,Dollars,81,thousands,3,v13601,9.1,130316,0
1988-01,Saskatchewan,2016A000247,"New dwellings, all types",Dollars,81,thousands,3,v13602,9.2,54215,0
